4438.000	255	2934
4438.100	-1779	2463
4438.200	-1503	2066
4438.300	944	1953
4438.400	6710	2429
4438.500	7022	2888
4438.600	4998	3099
4438.700	1769	2966
4438.800	-962	2573
4438.900	-1931	2123
4439.000	-517	1859
4439.100	5628	2236
4439.200	7161	2728
4439.300	6304	3085
4439.400	3542	3130
4439.500	416	2858
4439.600	-1660	2406
4439.700	-1425	2022
4439.800	890	1909
4439.900	6706	2388
4440.000	6890	2838
4440.100	4879	3042
4440.200	1657	2904
4440.300	-1091	2505
4440.400	-1929	2061
4440.500	-546	1800
4440.600	3641	364
4440.700	5036	831
4440.800	4196	1167
4440.900	1475	1197
4441.000	-1636	913
4441.100	-3458	476
4441.200	-3182	110
4441.300	-880	11
4441.400	4562	466
4441.500	4947	914
4441.600	3104	1133
4441.700	-43	1016
4441.800	-2652	649
4441.900	-3516	232
4442.000	-2151	-6
4442.100	736	68
4442.200	5067	568
4442.300	4292	940
4442.400	1648	1011
4442.500	-1348	775
4442.600	-3293	368
4442.700	-3063	24
4442.800	-849	-63
4442.900	4433	386
4443.000	4866	833
4443.100	3139	1064
4443.200	161	974
4443.300	-2402	637
4443.400	-3315	241
4443.500	-2038	13
4443.600	699	82
4443.700	4834	557
4443.800	4225	923
4443.900	2728	1104
4444.000	8113	1805
4444.100	16047	3228
4444.200	17460	4651
4444.300	15511	5737
4444.400	22611	7424
4444.500	23304	9012
4444.600	19139	10025
4444.700	17905	10812
4444.800	20585	11789
4444.900	22225	12832
4445.000	24596	14008
4445.100	23956	15002
4445.200	13291	14831
4445.300	7257	14074
4445.400	1407	12808
4445.500	-2784	11248
4445.600	-8298	9293
4445.700	-12342	7130
4445.800	-10013	5416
4445.900	-7841	4090
4446.000	-6853	2996
4446.100	-7881	1908
4446.200	-16512	66
4446.300	-22390	-2180
4446.400	-24438	-4406
4446.500	-26551	-6620
4446.600	-26664	-8625
4446.700	-20534	-9817
4446.800	-20149	-10850
4446.900	-17723	-11538
4447.000	-18624	-12247
4447.100	-26522	-13674
4447.200	-33688	-15676
4447.300	-38121	-17920
4447.400	-40333	-20162
4447.500	-31776	-21324
4447.600	-30225	-22215
4447.700	-29228	-22917
4447.800	-28596	-23485
4447.900	-32980	-24435
4448.000	-39480	-25940
4448.100	-44234	-27770
4448.200	-48691	-29862
4448.300	-45382	-31414
4448.400	-43017	-32575
4448.500	-41778	-33496
4448.600	-40422	-34188
4448.700	-40598	-34829
4448.800	-45863	-35932
4448.900	-52305	-37570
4449.000	-59253	-39738
4449.100	-60900	-41854
4449.200	-61645	-43834
4449.300	-59266	-45378
4449.400	-57135	-46554
4449.500	-54681	-47367
4449.600	-53998	-48030
4449.700	-54859	-48713
4449.800	-65991	-50441
4449.900	-74148	-52812
4450.000	-84169	-55948
4450.100	-94902	-59843
4450.200	-103147	-64174
4450.300	-106087	-68366
4450.400	-106528	-72182
4450.500	-106009	-75565
4450.600	-105770	-78586
4450.700	-106468	-81374
4450.800	-108902	-84127
4450.900	-113369	-87051
4451.000	-117302	-90076
4451.100	-119048	-92973
4451.200	-120420	-95718
