5060.200	-16935	-15956
5060.300	-17410	-16101
5060.400	-17085	-16200
5060.500	-16079	-16188
5060.600	-14974	-16067
5060.700	-14561	-15917
5060.800	-15278	-15853
5060.900	-16306	-15898
5061.000	-17085	-16017
5061.100	-17175	-16133
5061.200	-16464	-16166
5061.300	-15439	-16093
5061.400	-14658	-15949
5061.500	-14878	-15842
5061.600	-15847	-15843
5061.700	-16737	-15932
5061.800	-17159	-16055
5061.900	-16726	-16122
5062.000	-15869	-16097
5062.100	-14991	-15987
5062.200	-14588	-15847
5062.300	-15331	-15796
5062.400	-16307	-15847
5062.500	-16898	-15952
5062.600	-16932	-16051
5062.700	-16320	-16079
5062.800	-15437	-16015
5062.900	-14692	-15883
5063.000	-14972	-15792
5063.100	-15870	-15801
5063.200	-16710	-15893
5063.300	-17010	-16005
5063.400	-16664	-16071
5063.500	-15824	-16047
5063.600	-14969	-15939
5063.700	-14688	-15814
5063.800	-14476	-15680
5063.900	-6716	-14784
5064.000	3592	-12946
5064.100	1192	-11532
5064.200	-2866	-10666
5064.300	1532	-9446
5064.400	5065	-7995
5064.500	16596	-5536
5064.600	17497	-3233
5064.700	12421	-1667
5064.800	9387	-562
5064.900	2510	-255
5065.000	-6752	-905
5065.100	-10900	-1905
5065.200	-16550	-3369
5065.300	-24737	-5506
5065.400	-25559	-7511
5065.500	-27367	-9497
5065.600	-28690	-11417
5065.700	-30145	-13290
5065.800	-32289	-15190
5065.900	-33344	-17006
5066.000	-33639	-18669
5066.100	-32753	-20078
5066.200	-33489	-21419
5066.300	-37588	-23036
5066.400	-40541	-24787
5066.500	-40617	-26370
5066.600	-44729	-28206
5066.700	-47920	-30177
5066.800	-50052	-32165
5066.900	-49966	-33945
5067.000	-46494	-35200
5067.100	-47475	-36428
5067.200	-47906	-37576
5067.300	-46988	-38517
5067.400	-48386	-39504
5067.500	-51001	-40654
5067.600	-51628	-41751
5067.700	-54070	-42983
5067.800	-57151	-44400
5067.900	-59105	-45871
5068.000	-60331	-47318
5068.100	-62375	-48824
5068.200	-63397	-50281
5068.300	-65921	-51846
5068.400	-65788	-53240
5068.500	-64158	-54332
5068.600	-65846	-55484
5068.700	-65917	-56527
5068.800	-65767	-57451
5068.900	-68338	-58540
5069.000	-67138	-59400
5069.100	-68756	-60336
5069.200	-69379	-61240
5069.300	-73615	-62478
5069.400	-79225	-64153
5069.500	-82178	-65955
5069.600	-86095	-67969
5069.700	-92505	-70423
5069.800	-102658	-73646
5069.900	-105453	-76827
5070.000	-108408	-79985
5070.100	-112343	-83221
5070.200	-116820	-86581
5070.300	-118938	-89817
5070.400	-122056	-93041
5070.500	-124642	-96202
5070.600	-125865	-99169
5070.700	-126890	-101941
5070.800	-128603	-104608
5070.900	-131102	-107258
5071.000	-134828	-110015
5071.100	-137958	-112809
5071.200	-139766	-115505
5071.300	-141391	-118094
5071.400	-141533	-120438
5071.500	-141327	-122527
5071.600	-141825	-124457
5071.700	-142041	-126216
5071.800	-141641	-127759
5071.900	-140634	-129047
5072.000	-140220	-130165
5072.100	-140893	-131238
5072.200	-140558	-132170
5072.300	-140822	-133036
5072.400	-140170	-133749
5072.500	-140161	-134391
5072.600	-132368	-134189
5072.700	-99842	-130755
5072.800	-65326	-124212
5072.900	-65224	-118314
5073.000	-65605	-113043
5073.100	-64778	-108216
5073.200	-64286	-103823
5073.300	-64163	-99857
5073.400	-63110	-96183
5073.500	-62185	-92783
5073.600	-61806	-89685
5073.700	-60780	-86795
5073.800	-60684	-84184
5073.900	-60941	-81860
5074.000	-60440	-79719
5074.100	-60358	-77783
5074.200	-61130	-76117
5074.300	-60986	-74604
5074.400	-61339	-73277
5074.500	-61741	-72124
5074.600	-61561	-71068
5074.700	-61790	-70141
5074.800	-62306	-69358
5074.900	-61854	-68608
5075.000	-61511	-67899
5075.100	-58090	-66919
5075.200	-51643	-65392
5075.300	-44264	-63280
5075.400	-40040	-60957
5075.500	-34443	-58306
5075.600	-23462	-54822
5075.700	-16934	-51034
5075.800	-13042	-47235
5075.900	328	-42479
5076.000	-1292	-38361
5076.100	1595	-34366
5076.200	3514	-30578
5076.300	1870	-27333
5076.400	6662	-23933
5076.500	10486	-20491
5076.600	12579	-17185
5076.700	15350	-13931
5076.800	14649	-11074
5076.900	17323	-8234
5077.000	20803	-5330
5077.100	21833	-2614
5077.200	24909	138
5077.300	27862	2910
5077.400	28865	5505
5077.500	30305	7985
5077.600	28913	10078
5077.700	29044	11974
5077.800	30915	13868
5077.900	32017	15682
5078.000	32786	17392
5078.100	34208	19073
5078.200	34707	20636
5078.300	34603	22033
5078.400	35246	23354
5078.500	36989	24717
5078.600	39864	26232
5078.700	42926	27901
5078.800	44561	29567
5078.900	46692	31280
5079.000	47220	32873
5079.100	46867	34272
