4271.700	-356	-109
4271.800	38	-94
4271.900	449	-40
4272.000	667	30
4272.100	60	33
4272.200	-438	-14
4272.300	-697	-83
4272.400	-617	-137
4272.500	-141	-137
4272.600	318	-91
4272.700	567	-26
4272.800	293	6
4272.900	-184	-14
4273.000	-508	-64
4273.100	-500	-108
4273.200	-196	-117
4273.300	242	-81
4273.400	545	-19
4273.500	586	41
4273.600	127	50
4273.700	-341	11
4273.800	-581	-48
4273.900	-462	-89
4274.000	-121	-92
4274.100	344	-49
4274.200	655	21
4274.300	612	80
4274.400	-140	58
4274.500	-453	6
4274.600	-469	-42
4274.700	-110	-49
4274.800	356	-9
4274.900	623	54
4275.000	609	110
4275.100	17	100
4275.200	-274	62
4275.300	-414	14
4275.400	-261	-13
4275.500	127	0
4275.600	468	47
4275.700	682	110
4275.800	498	149
4275.900	-229	111
4276.000	-509	49
4276.100	-424	1
4276.200	-110	-10
4276.300	327	24
4276.400	623	84
4276.500	609	137
4276.600	-154	107
4276.700	-443	52
4276.800	-403	6
4276.900	-210	-16
4277.000	126	-2
4277.100	492	47
4277.200	2414	283
4277.300	13670	1622
4277.400	14259	2886
4277.500	12615	3858
4277.600	15050	4977
4277.700	16736	6152
4277.800	17283	7265
4277.900	16102	8148
4278.000	11653	8498
4278.100	7135	8361
4278.200	2007	7726
4278.300	1693	7122
4278.400	1099	6520
4278.500	1498	6018
4278.600	757	5492
4278.700	-4480	4495
4278.800	-12906	2754
4278.900	-21157	363
4279.000	-23917	-2065
4279.100	-24275	-4287
4279.200	-24485	-6307
4279.300	-24271	-8103
4279.400	-23117	-9605
4279.500	-22348	-10880
4279.600	-22941	-12086
4279.700	-27393	-13616
4279.800	-29767	-15231
4279.900	-30153	-16724
4280.000	-29521	-18004
4280.100	-29768	-19181
4280.200	-29842	-20247
4280.300	-34909	-21713
4280.400	-40454	-23588
4280.500	-42058	-25435
4280.600	-41970	-27089
4280.700	-41081	-28488
4280.800	-40696	-29709
4280.900	-40556	-30794
4281.000	-40411	-31756
4281.100	-42328	-32813
4281.200	-42708	-33803
4281.300	-43443	-34768
4281.400	-43976	-35689
4281.500	-42383	-36358
4281.600	-43429	-37065
4281.700	-46137	-37973
4281.800	-47879	-38964
4281.900	-51913	-40260
4282.000	-55736	-41808
4282.100	-58156	-43443
4282.200	-59425	-45042
4282.300	-59414	-46480
4282.400	-60261	-47858
4282.500	-60748	-49147
4282.600	-59456	-50178
4282.700	-61619	-51322
4282.800	-62026	-52393
4282.900	-64508	-53605
4283.000	-64761	-54721
4283.100	-63526	-55602
4283.200	-64346	-56477
4283.300	-66634	-57493
4283.400	-69413	-58686
4283.500	-82129	-61030
4283.600	-90022	-63929
4283.700	-98927	-67429
4283.800	-104985	-71185
4283.900	-108206	-74888
4284.000	-111215	-78521
4284.100	-113082	-81977
4284.200	-114835	-85263
4284.300	-116314	-88369
4284.400	-116187	-91151
4284.500	-117170	-93753
4284.600	-118006	-96179
4284.700	-118143	-98376
4284.800	-119050	-100443
4284.900	-120009	-102400
4285.000	-121311	-104291
4285.100	-122918	-106154
4285.200	-123830	-107922
4285.300	-124531	-109583
4285.400	-125116	-111137
4285.500	-125335	-112557
4285.600	-125388	-113840
4285.700	-125383	-114994
4285.800	-125344	-116030
4285.900	-125329	-116960
4286.000	-125259	-117790
4286.100	-125195	-118531
4286.200	-125184	-119197
4286.300	-125156	-119793
4286.400	-125133	-120328
4286.500	-125130	-120808
4286.600	-125130	-121240
4286.700	-124987	-121615
4286.800	-124937	-121948
4286.900	-125003	-122254
4287.000	-124974	-122527
4287.100	-124976	-122772
4287.200	-125059	-123001
4287.300	-124864	-123188
4287.400	-124870	-123356
4287.500	-124985	-123519
4287.600	-124878	-123655
4287.700	-124930	-123783
4287.800	-124955	-123901
4287.900	-124183	-123930
4288.000	-63232	-117860
4288.100	-46189	-110693
4288.200	-44990	-104123
4288.300	-44050	-98116
4288.400	-44037	-92708
4288.500	-45855	-88023
4288.600	-46207	-83842
4288.700	-45731	-80031
4288.800	-47774	-76806
4288.900	-47247	-73850
4289.000	-47114	-71177
4289.100	-47904	-68850
4289.200	-47605	-66726
4289.300	-46632	-64716
4289.400	-46823	-62926
4289.500	-46059	-61239
4289.600	-45810	-59696
4289.700	-46107	-58337
4289.800	-45548	-57058
4289.900	-44732	-55825
4290.000	-45295	-54773
4290.100	-45626	-53859
4290.200	-45084	-52982
4290.300	-45879	-52272
4290.400	-45694	-51615
4290.500	-45423	-50996
4290.600	-46120	-50508
4290.700	-46426	-50100
4290.800	-45980	-49688
4290.900	-46202	-49339
4291.000	-46726	-49078
4291.100	-46210	-48791
4291.200	-46671	-48579
4291.300	-46533	-48374
4291.400	-45863	-48124
4291.500	-45997	-47912
4291.600	-46066	-47728
4291.700	-45668	-47522
4291.800	-45994	-47370
4291.900	-45671	-47200
4292.000	-45257	-47006
4292.100	-45736	-46879
4292.200	-45602	-46751
4292.300	-44274	-46504
4292.400	-43763	-46230
4292.500	-43872	-45994
4292.600	-35647	-44960
4292.700	-28603	-43324
4292.800	-24594	-41452
4292.900	-17367	-39044
4293.000	-8704	-36011
4293.100	-6171	-33027
4293.200	-1947	-29919
4293.300	4674	-26460
4293.400	6028	-23211
4293.500	10339	-19856
4293.600	11593	-16711
4293.700	13428	-13697
4293.800	17394	-10588
4293.900	18200	-7709
4294.000	20405	-4898
4294.100	24549	-1953
4294.200	25687	810
4294.300	30144	3743
4294.400	32943	6663
4294.500	35475	9544
