5002.600	-21807	-21806
5002.700	-22926	-21918
5002.800	-23546	-22081
5002.900	-23333	-22207
5003.000	-21264	-22113
5003.100	-20494	-21952
5003.200	-20574	-21815
5003.300	-21284	-21762
5003.400	-22378	-21824
5003.500	-23300	-21971
5003.600	-23453	-22120
5003.700	-22847	-22193
5003.800	-20775	-22052
5003.900	-20352	-21883
5004.000	-20822	-21778
5004.100	-21832	-21784
5004.200	-22876	-21893
5004.300	-23451	-22050
5004.400	-23197	-22165
5004.500	-21017	-22050
5004.600	-20413	-21887
5004.700	-20510	-21749
5004.800	-21329	-21707
5004.900	-22412	-21778
5005.000	-23146	-21915
5005.100	-23262	-22050
5005.200	-22681	-22114
5005.300	-20624	-21965
5005.400	-20377	-21806
5005.500	-20842	-21710
5005.600	-20188	-21558
5005.700	-11314	-20534
5005.800	-3441	-18824
5005.900	-1504	-17092
5006.000	290	-15354
5006.100	-1956	-14014
5006.200	-3979	-13010
5006.300	-9048	-12614
5006.400	-11525	-12505
5006.500	-13914	-12646
5006.600	-16883	-13070
5006.700	-22248	-13988
5006.800	-33852	-15975
5006.900	-37661	-18144
5007.000	-40421	-20372
5007.100	-43176	-22653
5007.200	-44931	-24882
5007.300	-44396	-26834
5007.400	-44355	-28586
5007.500	-45421	-30270
5007.600	-46710	-31914
5007.700	-47624	-33485
5007.800	-47806	-34917
5007.900	-47529	-36178
5008.000	-49651	-37526
5008.100	-54277	-39201
5008.200	-57343	-41016
5008.300	-59490	-42863
5008.400	-58361	-44414
5008.500	-59919	-45964
5008.600	-61583	-47526
5008.700	-61325	-48906
5008.800	-61253	-50141
5008.900	-62603	-51388
5009.000	-63696	-52619
5009.100	-64938	-53851
5009.200	-64172	-54884
5009.300	-65070	-55902
5009.400	-67397	-57052
5009.500	-70237	-58371
5009.600	-74206	-59955
5009.700	-76837	-61643
5009.800	-80963	-63576
5009.900	-82305	-65449
5010.000	-83007	-67205
5010.100	-83079	-68792
5010.200	-83208	-70234
5010.300	-84407	-71651
5010.400	-86436	-73130
5010.500	-89651	-74782
5010.600	-97711	-77076
5010.700	-101254	-79494
5010.800	-105772	-82122
5010.900	-109899	-84900
5011.000	-117580	-88168
5011.100	-126932	-92045
5011.200	-131423	-95983
5011.300	-134159	-99801
5011.400	-139521	-103774
5011.500	-140478	-107444
5011.600	-142241	-110924
5011.700	-143252	-114157
5011.800	-144303	-117172
5011.900	-145633	-120019
5012.000	-146625	-122680
5012.100	-147408	-125153
5012.200	-147761	-127414
5012.300	-148151	-129488
5012.400	-148453	-131385
5012.500	-148848	-133131
5012.600	-149117	-134730
5012.700	-148832	-136141
5012.800	-147944	-137322
5012.900	-148777	-138468
5013.000	-141946	-138816
5013.100	-104986	-135433
5013.200	-72971	-129188
5013.300	-67445	-123014
5013.400	-67605	-117473
5013.500	-67438	-112470
5013.600	-67600	-107983
5013.700	-67526	-103938
5013.800	-67594	-100304
5013.900	-67757	-97049
5014.000	-67967	-94141
5014.100	-68032	-91531
5014.200	-68125	-89191
5014.300	-68312	-87104
5014.400	-68297	-85223
5014.500	-68380	-83539
