3176.200	185	119
3176.300	-108	96
3176.400	-335	53
3176.500	-313	16
3176.600	-55	9
3176.700	250	32
3176.800	516	80
3176.900	358	107
3177.000	35	100
3177.100	-340	55
3177.200	-406	9
3177.300	-231	-16
3177.400	-16	-16
3177.500	341	20
3177.600	471	64
3177.700	249	82
3177.800	-72	66
3177.900	-251	34
3178.000	-231	7
3178.100	20	8
3178.200	313	39
3178.300	567	91
3178.400	563	138
3178.500	215	146
3178.600	-284	103
3178.700	-415	51
3178.800	-380	7
3178.900	-161	-10
3179.000	117	2
3179.100	337	35
3179.200	154	47
3179.300	-53	37
3179.400	-327	1
3179.500	-441	-44
3179.600	-310	-71
3179.700	10	-64
3179.800	260	-32
3179.900	349	6
3180.000	129	18
3180.100	-148	2
3180.200	-304	-29
3180.300	-343	-61
3180.400	-247	-80
3180.500	26	-70
3180.600	445	-19
3180.700	285	11
3180.800	-11	8
3180.900	-257	-18
3181.000	-384	-55
3181.100	-312	-81
3181.200	290	-45
3181.300	5978	557
3181.400	12202	1722
3181.500	18075	3357
3181.600	24402	5462
3181.700	26820	7597
3181.800	29156	9753
3181.900	33487	12126
3182.000	35215	14435
3182.100	31832	16175
3182.200	29065	17464
3182.300	26446	18362
3182.400	24876	19013
3182.500	24272	19539
3182.600	23735	19958
3182.700	19454	19908
3182.800	13421	19260
3182.900	6462	17980
3183.000	5556	16737
3183.100	4285	15492
3183.200	6356	14578
3183.300	6894	13810
3183.400	5944	13023
3183.500	4446	12165
3183.600	-1492	10799
3183.700	-1520	9566
3183.800	-1464	8463
3183.900	-4725	7144
3184.000	-7712	5658
3184.100	-9286	4164
3184.200	-11141	2633
3184.300	-8473	1522
3184.400	-11197	250
3184.500	-8600	-636
3184.600	-8070	-1380
3184.700	-11200	-2363
3184.800	-11609	-3288
3184.900	-10208	-3980
3185.000	-10650	-4648
3185.100	-11539	-5338
3185.200	-11333	-5938
3185.300	-13003	-6645
3185.400	-13289	-7310
3185.500	-19984	-8578
3185.600	-25562	-10277
3185.700	-28300	-12080
3185.800	-31696	-14042
3185.900	-32371	-15875
3186.000	-31637	-17451
3186.100	-30594	-18766
3186.200	-28438	-19733
3186.300	-28629	-20622
3186.400	-30313	-21591
3186.500	-30750	-22508
3186.600	-32421	-23500
3186.700	-32862	-24437
3186.800	-33599	-25354
3186.900	-33917	-26210
3187.000	-36687	-27258
3187.100	-38485	-28381
3187.200	-38218	-29365
3187.300	-39716	-30400
3187.400	-40673	-31428
3187.500	-39974	-32283
3187.600	-37250	-32780
3187.700	-36597	-33162
3187.800	-34305	-33276
3187.900	-34656	-33414
3188.000	-37019	-33774
3188.100	-36409	-34038
3188.200	-38424	-34477
3188.300	-36584	-34688
3188.400	-38352	-35055
3188.500	-40235	-35573
3188.600	-36382	-35654
3188.700	-39191	-36008
3188.800	-37532	-36161
3188.900	-37467	-36292
3189.000	-44514	-37114
3189.100	-42673	-37670
3189.200	-46325	-38536
3189.300	-46710	-39354
3189.400	-44418	-39860
3189.500	-44153	-40290
3189.600	-45579	-40820
