4542.800	467	334
4542.900	216	22
4543.000	190	18
4543.100	1	16
4543.200	-141	0
4543.300	-169	-18
4543.400	-114	-28
4543.500	42	-21
4543.600	167	-3
4543.700	248	22
4543.800	219	41
4543.900	-71	29
4544.000	-177	8
4544.100	-99	-2
4544.200	27	1
4544.300	53	6
4544.400	137	19
4544.500	236	40
4544.600	105	46
4544.700	-43	37
4544.800	-177	16
4544.900	-92	5
4545.000	66	11
4545.100	211	30
4545.200	220	48
4545.300	175	61
4545.400	-17	53
4545.500	333	81
4545.600	8824	955
4545.700	20909	2950
4545.800	20247	4679
4545.900	21598	6370
4546.000	21811	7914
4546.100	24327	9555
4546.200	25204	11120
4546.300	17001	11708
4546.400	7438	11281
4546.500	-5714	9581
4546.600	-13398	7283
4546.700	-17600	4794
4546.800	-18856	2429
4546.900	-12808	905
4547.000	-11808	-366
4547.100	-10852	-1415
4547.200	-14994	-2773
4547.300	-23371	-4833
4547.400	-29164	-7266
4547.500	-34802	-10020
4547.600	-39153	-12934
4547.700	-32195	-14860
4547.800	-29652	-16340
4547.900	-27970	-17504
4548.000	-26395	-18393
4548.100	-27441	-19298
4548.200	-32982	-20667
4548.300	-38168	-22417
4548.400	-47011	-24877
4548.500	-50057	-27395
4548.600	-52939	-29950
4548.700	-51635	-32119
4548.800	-47512	-33659
4548.900	-45400	-34834
4549.000	-44565	-35807
4549.100	-42888	-36515
4549.200	-49865	-37850
4549.300	-56446	-39710
4549.400	-62256	-41965
4549.500	-65199	-44288
4549.600	-67830	-46643
4549.700	-74577	-49436
4549.800	-80693	-52562
4549.900	-81559	-55462
4550.000	-81647	-58080
4550.100	-80685	-60341
4550.200	-82067	-62514
4550.300	-85655	-64828
4550.400	-92384	-67584
4550.500	-100841	-70910
4550.600	-107236	-74543
4550.700	-78903	-74979
4550.800	-58096	-73291
4550.900	-49054	-70868
4551.000	-46950	-68477
4551.100	-47218	-66351
4551.200	-47507	-64467
4551.300	-47924	-62813
4551.400	-48143	-61346
4551.500	-48460	-60058
4551.600	-48463	-58899
4551.700	-48176	-57827
4551.800	-47789	-56824
4551.900	-47729	-55914
4552.000	-47459	-55068
4552.100	-46928	-54254
4552.200	-46347	-53463
4552.300	-46092	-52726
4552.400	-45935	-52047
4552.500	-46064	-51449
4552.600	-45739	-50878
4552.700	-45445	-50335
4552.800	-45849	-49886
4552.900	-46082	-49506
4553.000	-46373	-49193
4553.100	-46872	-48961
4553.200	-47186	-48784
4553.300	-47253	-48631
4553.400	-47544	-48523
4553.500	-47628	-48433
4553.600	-47321	-48322
4553.700	-47289	-48218
4553.800	-46924	-48089
4553.900	-46509	-47932
4554.000	-46785	-47817
4554.100	-46969	-47732
4554.200	-46482	-47607
4554.300	-46432	-47490
4554.400	-45965	-47338
4554.500	-41459	-46750
4554.600	-41393	-46215
4554.700	-42370	-45831
4554.800	-40547	-45303
4554.900	-34881	-44261
4555.000	-25636	-42399
4555.100	-13416	-39501
4555.200	-4537	-36005
4555.300	9348	-31470
4555.400	20633	-26260
4555.500	27832	-20851
4555.600	30876	-15679
4555.700	30104	-11101
4555.800	26380	-7354
4555.900	24841	-4134
4556.000	29670	-754
4556.100	36815	3003
4556.200	41249	6827
4556.300	43151	10460
4556.400	45007	13914
4556.500	47418	17264
4556.600	49235	20461
4556.700	48936	23308
4556.800	46235	25601
4556.900	44901	27530
4557.000	44561	29232
4557.100	44412	30750
4557.200	46306	32305
4557.300	50525	34127
4557.400	55214	36236
4557.500	58666	38479
4557.600	61464	40777
4557.700	62777	42977
4557.800	65313	45211
4557.900	66305	47320
4558.000	64336	49021
4558.100	62602	50379
4558.200	63040	51644
4558.300	62496	52729
4558.400	67511	54206
4558.500	71072	55893
4558.600	73368	57640
4558.700	74476	59323
4558.800	75473	60938
4558.900	77208	62565
4559.000	78947	64203
4559.100	81139	65896
4559.200	80919	67398
4559.300	79070	68565
4559.400	78065	69515
4559.500	78257	70389
4559.600	77737	71123
4559.700	76934	71704
4559.800	79622	72496
4559.900	79496	73196
4560.000	78455	73722
4560.100	76938	74043
4560.200	75496	74188
4560.300	74749	74244
4560.400	74472	74267
4560.500	73937	74234
4560.600	73357	74146
4560.700	73276	74059
4560.800	73125	73965
4560.900	73193	73888
4561.000	73362	73836
4561.100	73367	73789
4561.200	73467	73756
4561.300	73436	73724
4561.400	73178	73669
4561.500	73050	73606
4561.600	73062	73552
4561.700	72920	73488
4561.800	72695	73409
4561.900	72425	73310
4562.000	72339	73212
4562.100	72413	73132
4562.200	72564	73075
4562.300	72503	73018
4562.400	72168	72933
4562.500	71888	72828
4562.600	71821	72728
4562.700	71550	72610
4562.800	71273	72476
4562.900	71052	72334
4563.000	70329	72133
4563.100	57368	70656
4563.200	15463	65137
4563.300	1382	58762
4563.400	1066	52992
4563.500	-200	47672
4563.600	-3132	42591
4563.700	-3314	38000
4563.800	-2257	33974
4563.900	-620	30514
4564.000	755	27538
4564.100	1185	24903
4564.200	462	22459
4564.300	-1058	20107
4564.400	-3358	17761
4564.500	-2923	15692
