5178.400	-232	219
5178.500	-162	181
5178.600	160	179
5178.700	532	214
5178.800	742	266
5178.900	762	315
5179.000	543	337
5179.100	-176	285
5179.200	-244	231
5179.300	-47	203
5179.400	330	216
5179.500	637	258
5179.600	751	307
5179.700	672	343
5179.800	321	341
5179.900	-190	288
5180.000	-205	238
5180.100	-8	213
5180.200	418	234
5180.300	741	284
5180.400	743	329
5180.500	525	348
5180.600	-147	298
5180.700	-221	246
5180.800	-59	215
5180.900	278	221
5181.000	633	262
5181.100	782	314
5181.200	623	344
5181.300	288	338
5181.400	-219	282
5181.500	-147	239
5181.600	139	229
5181.700	436	249
5181.800	665	290
5181.900	725	333
5182.000	522	352
5182.100	-104	307
5182.200	-185	257
5182.300	-42	227
5182.400	270	231
5182.500	564	264
5182.600	612	298
5182.700	485	316
5182.800	194	303
5182.900	-269	246
5183.000	-194	201
5183.100	138	195
5183.200	468	222
5183.300	620	262
5183.400	630	299
5183.500	377	307
5183.600	54	281
5183.700	-131	240
5183.800	1616	377
5183.900	12088	1548
5184.000	22731	3666
5184.100	25371	5836
5184.200	22593	7511
5184.300	22329	8993
5184.400	34425	11536
5184.500	31240	13506
5184.600	26618	14817
5184.700	20216	15357
5184.800	14602	15281
5184.900	14831	15236
5185.000	15215	15233
5185.100	13016	15011
5185.200	10327	14543
5185.300	6751	13764
5185.400	4707	12858
5185.500	3593	11931
5185.600	1599	10898
5185.700	613	9869
5185.800	1883	9070
5185.900	98	8173
5186.000	-756	7280
5186.100	-2429	6309
5186.200	-3293	5349
5186.300	-4598	4354
5186.400	-6902	3228
5186.500	-7678	2137
5186.600	-8381	1085
5186.700	-10045	-29
5186.800	-10476	-1074
5186.900	-13322	-2299
5187.000	-15053	-3574
5187.100	-15013	-4718
5187.200	-17171	-5963
5187.300	-19613	-7328
5187.400	-22632	-8858
5187.500	-22452	-10217
5187.600	-21853	-11380
5187.700	-21804	-12423
5187.800	-21008	-13282
5187.900	-21148	-14069
5188.000	-22697	-14932
5188.100	-22557	-15695
5188.200	-22140	-16340
5188.300	-22249	-16931
5188.400	-22934	-17531
5188.500	-24629	-18241
5188.600	-26487	-19066
5188.700	-28515	-20012
5188.800	-29730	-20984
5188.900	-27750	-21661
5189.000	-31078	-22603
5189.100	-31751	-23518
5189.200	-34292	-24595
5189.300	-35797	-25716
5189.400	-34920	-26637
5189.500	-35959	-27569
5189.600	-35947	-28407
5189.700	-31065	-28673
5189.800	-33557	-29162
5189.900	-34570	-29703
5190.000	-34336	-30167
5190.100	-36551	-30805
5190.200	-37634	-31489
5190.300	-37287	-32069
5190.400	-38356	-32698
5190.500	-41252	-33553
5190.600	-43924	-34591
5190.700	-44939	-35626
5190.800	-44361	-36500
5190.900	-45739	-37424
5191.000	-46020	-38284
5191.100	-46009	-39057
5191.200	-46899	-39841
5191.300	-46446	-40502
5191.400	-46933	-41145
5191.500	-48287	-41860
5191.600	-48575	-42532
5191.700	-49602	-43239
5191.800	-50927	-44008
5191.900	-51288	-44736
5192.000	-49932	-45256
5192.100	-50980	-45829
5192.200	-52175	-46464
5192.300	-51644	-46983
5192.400	-54104	-47695
5192.500	-54862	-48412
5192.600	-55030	-49074
5192.700	-58210	-49988
5192.800	-58623	-50851
5192.900	-59648	-51731
5193.000	-59056	-52464
5193.100	-58492	-53067
5193.200	-59439	-53704
5193.300	-60954	-54429
5193.400	-60987	-55085
5193.500	-61332	-55710
5193.600	-60799	-56219
5193.700	-61067	-56704
5193.800	-63462	-57380
5193.900	-65923	-58234
5194.000	-68514	-59263
5194.100	-73785	-60716
5194.200	-79641	-62609
5194.300	-91917	-65540
5194.400	-96577	-68644
5194.500	-100412	-71821
5194.600	-103531	-74992
5194.700	-106696	-78163
5194.800	-109470	-81294
5194.900	-110747	-84240
5195.000	-112241	-87040
5195.100	-111444	-89481
5195.200	-112174	-91751
5195.300	-113609	-93937
5195.400	-114054	-95949
5195.500	-115662	-97920
5195.600	-118144	-99943
5195.700	-119918	-101941
5195.800	-122387	-103986
5195.900	-122895	-105878
5196.000	-123184	-107609
5196.100	-123790	-109227
5196.200	-124386	-110743
5196.300	-124671	-112136
5196.400	-124770	-113400
5196.500	-125146	-114575
5196.600	-125195	-115638
5196.700	-125293	-116603
5196.800	-125570	-117500
5196.900	-125642	-118314
5197.000	-125717	-119055
5197.100	-126052	-119755
5197.200	-126159	-120396
5197.300	-126426	-121000
5197.400	-126417	-121542
5197.500	-126515	-122040
5197.600	-126577	-122494
5197.700	-126014	-122847
5197.800	-110032	-121565
5197.900	-64886	-115898
5198.000	-46207	-108929
5198.100	-45498	-102586
5198.200	-45206	-96849
5198.300	-44739	-91638
5198.400	-44315	-86906
5198.500	-43873	-82603
5198.600	-43554	-78699
5198.700	-43506	-75180
5198.800	-43449	-72007
5198.900	-43502	-69156
5199.000	-43556	-66597
5199.100	-43757	-64313
5199.200	-44018	-62284
5199.300	-44232	-60479
5199.400	-44378	-58869
5199.500	-44654	-57447
5199.600	-44920	-56194
5199.700	-45061	-55081
5199.800	-45182	-54091
5199.900	-45129	-53195
5200.000	-44983	-52374
5200.100	-45030	-51640
5200.200	-44787	-50955
5200.300	-44523	-50312
5200.400	-44590	-49740
5200.500	-44231	-49189
5200.600	-44157	-48686
5200.700	-44399	-48258
5200.800	-44054	-47837
5200.900	-43870	-47440
5201.000	-44257	-47122
5201.100	-43888	-46799
5201.200	-44141	-46533
5201.300	-44446	-46325
5201.400	-44297	-46123
5201.500	-44190	-45930
5201.600	-44539	-45791
5201.700	-44556	-45668
5201.800	-44344	-45535
5201.900	-44819	-45464
5202.000	-44578	-45376
5202.100	-44550	-45294
5202.200	-44697	-45235
5202.300	-44435	-45156
5202.400	-44243	-45065
5202.500	-44343	-44993
5202.600	-42822	-44776
5202.700	-42014	-44501
5202.800	-39561	-44007
5202.900	-35580	-43164
5203.000	-29130	-41761
5203.100	-23851	-39970
5203.200	-21144	-38087
5203.300	-16931	-35971
5203.400	-11100	-33484
5203.500	-7570	-30893
5203.600	-5061	-28310
5203.700	-5184	-25997
5203.800	-4002	-23797
5203.900	-2174	-21635
5204.000	-883	-19560
5204.100	6815	-16923
5204.200	8740	-14357
5204.300	12095	-11712
5204.400	15446	-8997
5204.500	17792	-6318
5204.600	20873	-3599
5204.700	23424	-897
5204.800	25333	1726
5204.900	32600	4813
5205.000	36756	8007
5205.100	38957	11102
5205.200	39633	13955
5205.300	39284	16487
5205.400	38868	18725
5205.500	38952	20747
5205.600	39166	22589
5205.700	40223	24352
5205.800	40541	25971
5205.900	40899	27464
5206.000	41662	28883
5206.100	43782	30373
5206.200	45401	31876
5206.300	46585	33346
5206.400	47541	34765
5206.500	47587	36047
5206.600	48073	37249
5206.700	48507	38375
5206.800	48919	39429
5206.900	49861	40472
5207.000	50625	41487
5207.100	51076	42445
5207.200	52176	43417
5207.300	52462	44321
5207.400	52812	45170
5207.500	53182	45971
5207.600	53893	46763
5207.700	54121	47499
5207.800	54771	48226
5207.900	55902	48993
5208.000	56304	49724
5208.100	57181	50469
5208.200	57579	51180
5208.300	58513	51913
5208.400	59281	52650
5208.500	60067	53392
5208.600	61878	54241
5208.700	63222	55139
5208.800	64821	56107
5208.900	65779	57074
5209.000	66299	57996
5209.100	67143	58910
5209.200	67603	59779
5209.300	67256	60527
5209.400	67545	61228
5209.500	68469	61952
5209.600	68712	62628
5209.700	69225	63287
5209.800	69895	63947
5209.900	70066	64559
5210.000	71082	65211
5210.100	72239	65914
5210.200	73411	66663
5210.300	73831	67380
5210.400	74848	68127
5210.500	75107	68825
5210.600	75074	69449
5210.700	75841	70088
5210.800	76109	70690
5210.900	76060	71227
5211.000	78584	71962
5211.100	80242	72790
5211.200	81604	73671
5211.300	83407	74645
5211.400	84356	75615
5211.500	84357	76489
5211.600	84119	77252
5211.700	83408	77868
5211.800	82450	78326
5211.900	82959	78789
5212.000	83073	79217
5212.100	82289	79524
5212.200	82294	79800
5212.300	82715	80091
5212.400	82363	80318
5212.500	81118	80398
5212.600	80488	80407
5212.700	79571	80323
5212.800	79209	80212
5212.900	79721	80163
5213.000	79879	80135
5213.100	79293	80050
5213.200	78971	79942
5213.300	77982	79746
5213.400	77781	79549
5213.500	78083	79402
5213.600	78183	79280
5213.700	77998	79152
5213.800	77581	78995
5213.900	77065	78801
5214.000	76594	78580
5214.100	77049	78427
5214.200	77187	78303
5214.300	76824	78155
5214.400	76580	77997
5214.500	76497	77847
5214.600	76355	77697
5214.700	76334	77560
5214.800	76820	77486
5214.900	76501	77387
5215.000	76113	77259
5215.100	76086	77141
5215.200	76153	77042
5215.300	76033	76941
5215.400	75999	76847
5215.500	75902	76752
5215.600	75631	76640
5215.700	75362	76512
5215.800	75321	76393
5215.900	75379	76292
5216.000	75299	76193
5216.100	75251	76099
5216.200	75161	76005
5216.300	74772	75881
5216.400	74722	75765
5216.500	74727	75661
5216.600	74728	75568
5216.700	74694	75480
5216.800	74673	75399
5216.900	74569	75316
5217.000	74247	75209
5217.100	74192	75107
5217.200	74316	75027
5217.300	74474	74971
5217.400	74238	74898
5217.500	73858	74794
5217.600	73653	74679
5217.700	73668	74578
5217.800	73439	74464
5217.900	73587	74376
5218.000	73491	74287
5218.100	69426	73801
5218.200	33333	69754
5218.300	2245	63002
5218.400	-529	56649
5218.500	-461	50938
5218.600	1672	46011
5218.700	2612	41671
5218.800	2776	37781
5218.900	2068	34210
5219.000	854	30874
5219.100	-244	27761
5219.200	-582	24927
5219.300	1108	22545
5219.400	2212	20511
